0,1,2,3,4,5,6
-2.5347927234190055,0.11161473426126733,0.5222381881580478,0.13212935393569836,0.834402449916625,0.367801323213557,1.0269452774736347
-2.297738858909483,0.530802699935521,0.7891419346579311,0.5123215949725682,0.5341015668952832,0.7998186972337256,0.07717590092270865
-2.554543969115252,0.23645403035982476,0.6197583663435691,-0.3817121334622612,0.410749816139766,0.7035822245903363,-0.08371132328672448
-2.0265991568293584,1.934378832174275,1.026804166560554,-0.5199660582478585,-0.2988532201522629,-0.05710132333849893,-0.13389675570948767
-1.578070008435986,1.924508955091246,1.3258539855429572,1.343649877701207,-0.4316867898378638,0.15878381664083413,-0.07421779606420315
-1.3872039815302388,1.6074788735672403,1.3225530535703929,1.4725644622194194,1.3402983289760102,-0.26788554708854573,-0.8459770251303097
-2.3215368179164546,0.9379346928502664,0.7540337112921809,-0.45674071992341914,0.4855920359390714,0.7539595435585567,-0.3183115860429666
-2.290571562972305,1.0854164312670498,0.8232812664520616,-0.45083909585505977,0.05594829799375156,0.3232404506259187,-0.10880403949810602
-2.2080801860526345,1.3507171815505576,0.8868821727359655,-0.47244127160280935,-0.054927176426877944,0.2043836462620382,-0.11664551331416273
-2.38956121527591,0.7670555309268405,0.7469601789113769,-0.42491648495776024,0.1889988672985068,0.4658686158625752,-0.0993942709188379
-1.8121215768382146,2.624160782911395,1.1921665228987042,-0.5761317151920073,-0.5871294536459,-0.3661290146845879,-0.1542845876312352
-2.0068479111331126,1.8095395360757176,0.9292839883750328,-0.006124570849898925,0.12479941362459601,-0.3928822247152782,0.9767598450508713
-2.1077976377204646,1.2557788334606257,0.9896763748316106,0.5411532593129189,-0.008685382966747479,0.2850191878970648,0.233663949509786
-2.0973061499310033,1.3557318780586325,1.0064816285343825,0.6029672159308594,0.07774725907367452,0.41488101934802724,0.19475910442090516
-1.804139671986146,2.7066984659813107,1.203190712808425,-0.5371007810697661,-0.5489990959735196,-0.2769345464913846,-0.22563006112040593
-2.356564664508042,0.8731758310402435,0.7724005414249384,-0.4335573552568601,0.14464867753025512,0.41832589411702314,-0.10253086044526061
-2.332028305705916,0.8379816482522597,0.7372284575894091,-0.5185546765413596,0.3991593938986491,0.6240977121075942,-0.2794067409540857
-2.1902890146401357,0.9904780831771176,0.9260754685477067,0.5627554350606685,0.10219009145388203,0.40387599226094534,0.24150542332584282
-2.20678729002407,0.937417933120416,0.913355287290926,0.5670758702102184,0.12436518633800775,0.42764735313372154,0.24307371808905423
-1.7430527622753278,1.3939074545242307,1.1986521729751494,1.386854229196706,-0.20993584099660478,0.39649742536859517,-0.05853484843208962
-2.3038168680439273,0.8544568350550894,0.7003207257529788,0.07164326184199954,0.5239511215388624,0.035002270994691664,1.004989150788676
-2.2543220418921246,1.0136372852251943,0.7384812695233212,0.05868195639334983,0.45742583688648475,-0.036311811623636836,1.0002842664990417
-2.4555543168116465,0.5548149307000343,0.6960794538842537,-0.4076347443595607,0.27769924683501057,0.5609540593536797,-0.09312109186599249
-1.8946129537578855,2.358860032627887,1.1285656166148001,-0.5545295394442575,-0.47625397922527,-0.24727221032070756,-0.1464431138151785
-1.6110665592038544,1.8183886549778432,1.3004136230293957,1.352290748000307,-0.3873366000696119,0.20632653838638632,-0.07108120653778044
-2.505049142963449,0.39563448052992933,0.6579189101139115,-0.394673438910911,0.3442245314873883,0.632268141972008,-0.08841620757635849
-2.111055006883707,1.0554036483991946,0.8405861715020299,0.18458691721913617,1.4338174718640215,-0.35794020794866044,0.40213610782872133
